Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,NIV_EDUCA_esta,EDAT_Q,SEXE
2025-01-01,7,Horta-Guinardó,38,la Teixonera,177,4,4,1
2025-01-01,7,Horta-Guinardó,38,la Teixonera,175,4,4,2
2025-01-01,7,Horta-Guinardó,38,la Teixonera,179,4,5,1
2025-01-01,7,Horta-Guinardó,38,la Teixonera,139,4,5,2
2025-01-01,7,Horta-Guinardó,38,la Teixonera,117,4,6,1
2025-01-01,7,Horta-Guinardó,38,la Teixonera,130,4,6,2
2025-01-01,7,Horta-Guinardó,38,la Teixonera,124,4,7,1
2025-01-01,7,Horta-Guinardó,38,la Teixonera,111,4,7,2
2025-01-01,7,Horta-Guinardó,38,la Teixonera,129,4,8,1
2025-01-01,7,Horta-Guinardó,38,la Teixonera,107,4,8,2
2025-01-01,7,Horta-Guinardó,38,la Teixonera,166,4,9,1
2025-01-01,7,Horta-Guinardó,38,la Teixonera,165,4,9,2
2025-01-01,7,Horta-Guinardó,38,la Teixonera,160,4,10,1
2025-01-01,7,Horta-Guinardó,38,la Teixonera,177,4,10,2
2025-01-01,7,Horta-Guinardó,38,la Teixonera,142,4,11,1
2025-01-01,7,Horta-Guinardó,38,la Teixonera,143,4,11,2
2025-01-01,7,Horta-Guinardó,38,la Teixonera,115,4,12,1
2025-01-01,7,Horta-Guinardó,38,la Teixonera,102,4,12,2
2025-01-01,7,Horta-Guinardó,38,la Teixonera,73,4,13,1
2025-01-01,7,Horta-Guinardó,38,la Teixonera,78,4,13,2
2025-01-01,7,Horta-Guinardó,38,la Teixonera,37,4,14,1
2025-01-01,7,Horta-Guinardó,38,la Teixonera,39,4,14,2
2025-01-01,7,Horta-Guinardó,38,la Teixonera,28,4,15,1
2025-01-01,7,Horta-Guinardó,38,la Teixonera,20,4,15,2
2025-01-01,7,Horta-Guinardó,38,la Teixonera,13,4,16,1
2025-01-01,7,Horta-Guinardó,38,la Teixonera,10,4,16,2
2025-01-01,7,Horta-Guinardó,38,la Teixonera,..,4,17,1
2025-01-01,7,Horta-Guinardó,38,la Teixonera,6,4,17,2
2025-01-01,7,Horta-Guinardó,38,la Teixonera,5,4,18,1
2025-01-01,7,Horta-Guinardó,38,la Teixonera,..,4,18,2
2025-01-01,7,Horta-Guinardó,38,la Teixonera,..,5,3,1
2025-01-01,7,Horta-Guinardó,38,la Teixonera,43,5,4,1
2025-01-01,7,Horta-Guinardó,38,la Teixonera,30,5,4,2
2025-01-01,7,Horta-Guinardó,38,la Teixonera,196,5,5,1
2025-01-01,7,Horta-Guinardó,38,la Teixonera,126,5,5,2
2025-01-01,7,Horta-Guinardó,38,la Teixonera,237,5,6,1
2025-01-01,7,Horta-Guinardó,38,la Teixonera,180,5,6,2
2025-01-01,7,Horta-Guinardó,38,la Teixonera,206,5,7,1
2025-01-01,7,Horta-Guinardó,38,la Teixonera,156,5,7,2
2025-01-01,7,Horta-Guinardó,38,la Teixonera,179,5,8,1
2025-01-01,7,Horta-Guinardó,38,la Teixonera,129,5,8,2
2025-01-01,7,Horta-Guinardó,38,la Teixonera,193,5,9,1
2025-01-01,7,Horta-Guinardó,38,la Teixonera,122,5,9,2
2025-01-01,7,Horta-Guinardó,38,la Teixonera,147,5,10,1
2025-01-01,7,Horta-Guinardó,38,la Teixonera,105,5,10,2
2025-01-01,7,Horta-Guinardó,38,la Teixonera,108,5,11,1
2025-01-01,7,Horta-Guinardó,38,la Teixonera,77,5,11,2
2025-01-01,7,Horta-Guinardó,38,la Teixonera,67,5,12,1
2025-01-01,7,Horta-Guinardó,38,la Teixonera,53,5,12,2
2025-01-01,7,Horta-Guinardó,38,la Teixonera,57,5,13,1
2025-01-01,7,Horta-Guinardó,38,la Teixonera,41,5,13,2
2025-01-01,7,Horta-Guinardó,38,la Teixonera,24,5,14,1
2025-01-01,7,Horta-Guinardó,38,la Teixonera,35,5,14,2
2025-01-01,7,Horta-Guinardó,38,la Teixonera,19,5,15,1
2025-01-01,7,Horta-Guinardó,38,la Teixonera,15,5,15,2
2025-01-01,7,Horta-Guinardó,38,la Teixonera,8,5,16,1
2025-01-01,7,Horta-Guinardó,38,la Teixonera,12,5,16,2
2025-01-01,7,Horta-Guinardó,38,la Teixonera,..,5,17,1
2025-01-01,7,Horta-Guinardó,38,la Teixonera,..,5,17,2
2025-01-01,7,Horta-Guinardó,38,la Teixonera,..,5,18,1
2025-01-01,7,Horta-Guinardó,38,la Teixonera,10,6,3,1
2025-01-01,7,Horta-Guinardó,38,la Teixonera,12,6,3,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,..,1,5,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,..,1,8,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,..,1,14,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,47,1,17,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,19,1,17,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,35,1,18,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,19,1,18,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,9,1,19,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,..,1,19,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,..,1,20,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,48,2,3,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,75,2,3,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,14,2,4,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,18,2,4,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,14,2,5,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,26,2,5,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,14,2,6,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,22,2,6,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,31,2,7,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,28,2,7,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,15,2,8,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,20,2,8,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,16,2,9,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,25,2,9,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,20,2,10,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,20,2,10,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,24,2,11,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,30,2,11,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,39,2,12,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,21,2,12,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,38,2,13,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,34,2,13,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,56,2,14,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,40,2,14,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,87,2,15,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,59,2,15,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,127,2,16,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,48,2,16,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,74,2,17,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,42,2,17,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,38,2,18,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,27,2,18,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,9,2,19,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,..,2,19,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,67,3,3,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,89,3,3,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,81,3,4,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,82,3,4,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,49,3,5,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,66,3,5,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,59,3,6,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,80,3,6,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,55,3,7,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,74,3,7,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,84,3,8,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,87,3,8,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,79,3,9,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,73,3,9,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,87,3,10,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,83,3,10,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,74,3,11,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,77,3,11,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,81,3,12,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,77,3,12,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,58,3,13,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,44,3,13,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,45,3,14,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,25,3,14,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,50,3,15,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,16,3,15,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,49,3,16,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,22,3,16,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,35,3,17,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,15,3,17,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,15,3,18,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,8,3,18,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,..,3,19,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,..,3,19,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,..,3,20,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,11,4,3,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,23,4,3,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,110,4,4,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,84,4,4,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,72,4,5,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,97,4,5,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,92,4,6,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,79,4,6,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,72,4,7,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,68,4,7,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,79,4,8,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,83,4,8,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,95,4,9,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,73,4,9,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,106,4,10,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,76,4,10,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,107,4,11,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,98,4,11,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,96,4,12,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,84,4,12,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,57,4,13,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,46,4,13,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,43,4,14,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,30,4,14,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,17,4,15,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,17,4,15,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,14,4,16,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,12,4,16,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,11,4,17,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,10,4,17,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,..,4,18,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,..,4,18,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,..,4,19,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,..,4,19,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,..,4,20,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,32,5,4,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,8,5,4,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,111,5,5,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,74,5,5,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,143,5,6,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,108,5,6,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,130,5,7,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,83,5,7,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,115,5,8,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,95,5,8,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,90,5,9,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,71,5,9,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,90,5,10,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,61,5,10,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,62,5,11,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,56,5,11,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,55,5,12,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,42,5,12,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,42,5,13,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,42,5,13,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,41,5,14,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,21,5,14,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,24,5,15,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,25,5,15,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,30,5,16,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,12,5,16,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,13,5,17,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,..,5,17,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,..,5,18,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,..,5,18,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,..,5,19,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,..,5,19,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,..,5,20,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,7,6,3,1
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,14,6,3,2
2025-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,..,6,5,2
2025-01-01,7,Horta-Guinardó,40,Montbau,..,1,10,1
2025-01-01,7,Horta-Guinardó,40,Montbau,44,1,17,1
2025-01-01,7,Horta-Guinardó,40,Montbau,14,1,17,2
2025-01-01,7,Horta-Guinardó,40,Montbau,40,1,18,1
2025-01-01,7,Horta-Guinardó,40,Montbau,7,1,18,2
2025-01-01,7,Horta-Guinardó,40,Montbau,9,1,19,1
2025-01-01,7,Horta-Guinardó,40,Montbau,..,1,19,2
2025-01-01,7,Horta-Guinardó,40,Montbau,..,1,20,1
2025-01-01,7,Horta-Guinardó,40,Montbau,40,2,3,1
2025-01-01,7,Horta-Guinardó,40,Montbau,34,2,3,2
2025-01-01,7,Horta-Guinardó,40,Montbau,5,2,4,1
2025-01-01,7,Horta-Guinardó,40,Montbau,11,2,4,2
2025-01-01,7,Horta-Guinardó,40,Montbau,..,2,5,1
2025-01-01,7,Horta-Guinardó,40,Montbau,14,2,5,2
2025-01-01,7,Horta-Guinardó,40,Montbau,..,2,6,1
2025-01-01,7,Horta-Guinardó,40,Montbau,8,2,6,2
2025-01-01,7,Horta-Guinardó,40,Montbau,10,2,7,1
2025-01-01,7,Horta-Guinardó,40,Montbau,9,2,7,2
2025-01-01,7,Horta-Guinardó,40,Montbau,..,2,8,1
2025-01-01,7,Horta-Guinardó,40,Montbau,5,2,8,2
2025-01-01,7,Horta-Guinardó,40,Montbau,..,2,9,1
2025-01-01,7,Horta-Guinardó,40,Montbau,9,2,9,2
2025-01-01,7,Horta-Guinardó,40,Montbau,6,2,10,1
2025-01-01,7,Horta-Guinardó,40,Montbau,10,2,10,2
2025-01-01,7,Horta-Guinardó,40,Montbau,13,2,11,1
2025-01-01,7,Horta-Guinardó,40,Montbau,11,2,11,2
2025-01-01,7,Horta-Guinardó,40,Montbau,20,2,12,1
2025-01-01,7,Horta-Guinardó,40,Montbau,15,2,12,2
2025-01-01,7,Horta-Guinardó,40,Montbau,14,2,13,1
2025-01-01,7,Horta-Guinardó,40,Montbau,15,2,13,2
2025-01-01,7,Horta-Guinardó,40,Montbau,26,2,14,1
2025-01-01,7,Horta-Guinardó,40,Montbau,14,2,14,2
2025-01-01,7,Horta-Guinardó,40,Montbau,35,2,15,1
2025-01-01,7,Horta-Guinardó,40,Montbau,18,2,15,2
2025-01-01,7,Horta-Guinardó,40,Montbau,76,2,16,1
2025-01-01,7,Horta-Guinardó,40,Montbau,26,2,16,2
2025-01-01,7,Horta-Guinardó,40,Montbau,57,2,17,1
2025-01-01,7,Horta-Guinardó,40,Montbau,29,2,17,2
2025-01-01,7,Horta-Guinardó,40,Montbau,46,2,18,1
2025-01-01,7,Horta-Guinardó,40,Montbau,23,2,18,2
2025-01-01,7,Horta-Guinardó,40,Montbau,18,2,19,1
2025-01-01,7,Horta-Guinardó,40,Montbau,..,2,19,2
2025-01-01,7,Horta-Guinardó,40,Montbau,..,2,20,1
2025-01-01,7,Horta-Guinardó,40,Montbau,41,3,3,1
2025-01-01,7,Horta-Guinardó,40,Montbau,31,3,3,2
2025-01-01,7,Horta-Guinardó,40,Montbau,34,3,4,1
2025-01-01,7,Horta-Guinardó,40,Montbau,41,3,4,2
2025-01-01,7,Horta-Guinardó,40,Montbau,32,3,5,1
2025-01-01,7,Horta-Guinardó,40,Montbau,43,3,5,2
2025-01-01,7,Horta-Guinardó,40,Montbau,27,3,6,1
2025-01-01,7,Horta-Guinardó,40,Montbau,40,3,6,2
2025-01-01,7,Horta-Guinardó,40,Montbau,31,3,7,1
2025-01-01,7,Horta-Guinardó,40,Montbau,38,3,7,2
2025-01-01,7,Horta-Guinardó,40,Montbau,35,3,8,1
2025-01-01,7,Horta-Guinardó,40,Montbau,37,3,8,2
2025-01-01,7,Horta-Guinardó,40,Montbau,39,3,9,1
2025-01-01,7,Horta-Guinardó,40,Montbau,58,3,9,2
2025-01-01,7,Horta-Guinardó,40,Montbau,38,3,10,1
2025-01-01,7,Horta-Guinardó,40,Montbau,69,3,10,2
2025-01-01,7,Horta-Guinardó,40,Montbau,61,3,11,1
2025-01-01,7,Horta-Guinardó,40,Montbau,67,3,11,2
2025-01-01,7,Horta-Guinardó,40,Montbau,39,3,12,1
2025-01-01,7,Horta-Guinardó,40,Montbau,55,3,12,2
2025-01-01,7,Horta-Guinardó,40,Montbau,26,3,13,1
2025-01-01,7,Horta-Guinardó,40,Montbau,28,3,13,2
2025-01-01,7,Horta-Guinardó,40,Montbau,25,3,14,1
2025-01-01,7,Horta-Guinardó,40,Montbau,13,3,14,2
2025-01-01,7,Horta-Guinardó,40,Montbau,32,3,15,1
2025-01-01,7,Horta-Guinardó,40,Montbau,12,3,15,2
2025-01-01,7,Horta-Guinardó,40,Montbau,25,3,16,1
2025-01-01,7,Horta-Guinardó,40,Montbau,8,3,16,2
2025-01-01,7,Horta-Guinardó,40,Montbau,38,3,17,1
2025-01-01,7,Horta-Guinardó,40,Montbau,14,3,17,2
2025-01-01,7,Horta-Guinardó,40,Montbau,25,3,18,1
2025-01-01,7,Horta-Guinardó,40,Montbau,..,3,18,2
2025-01-01,7,Horta-Guinardó,40,Montbau,..,3,19,1
2025-01-01,7,Horta-Guinardó,40,Montbau,..,3,19,2
2025-01-01,7,Horta-Guinardó,40,Montbau,15,4,3,1
2025-01-01,7,Horta-Guinardó,40,Montbau,11,4,3,2
2025-01-01,7,Horta-Guinardó,40,Montbau,92,4,4,1
2025-01-01,7,Horta-Guinardó,40,Montbau,74,4,4,2
2025-01-01,7,Horta-Guinardó,40,Montbau,53,4,5,1
2025-01-01,7,Horta-Guinardó,40,Montbau,54,4,5,2
2025-01-01,7,Horta-Guinardó,40,Montbau,59,4,6,1
2025-01-01,7,Horta-Guinardó,40,Montbau,55,4,6,2
2025-01-01,7,Horta-Guinardó,40,Montbau,44,4,7,1
2025-01-01,7,Horta-Guinardó,40,Montbau,44,4,7,2
2025-01-01,7,Horta-Guinardó,40,Montbau,35,4,8,1
2025-01-01,7,Horta-Guinardó,40,Montbau,58,4,8,2
2025-01-01,7,Horta-Guinardó,40,Montbau,48,4,9,1
2025-01-01,7,Horta-Guinardó,40,Montbau,37,4,9,2
2025-01-01,7,Horta-Guinardó,40,Montbau,62,4,10,1
2025-01-01,7,Horta-Guinardó,40,Montbau,64,4,10,2
2025-01-01,7,Horta-Guinardó,40,Montbau,91,4,11,1
2025-01-01,7,Horta-Guinardó,40,Montbau,78,4,11,2
2025-01-01,7,Horta-Guinardó,40,Montbau,78,4,12,1
2025-01-01,7,Horta-Guinardó,40,Montbau,81,4,12,2
2025-01-01,7,Horta-Guinardó,40,Montbau,31,4,13,1
2025-01-01,7,Horta-Guinardó,40,Montbau,39,4,13,2
2025-01-01,7,Horta-Guinardó,40,Montbau,20,4,14,1
2025-01-01,7,Horta-Guinardó,40,Montbau,14,4,14,2
2025-01-01,7,Horta-Guinardó,40,Montbau,12,4,15,1
2025-01-01,7,Horta-Guinardó,40,Montbau,16,4,15,2
2025-01-01,7,Horta-Guinardó,40,Montbau,11,4,16,1
2025-01-01,7,Horta-Guinardó,40,Montbau,9,4,16,2
2025-01-01,7,Horta-Guinardó,40,Montbau,12,4,17,1
2025-01-01,7,Horta-Guinardó,40,Montbau,13,4,17,2
2025-01-01,7,Horta-Guinardó,40,Montbau,9,4,18,1
2025-01-01,7,Horta-Guinardó,40,Montbau,5,4,18,2
2025-01-01,7,Horta-Guinardó,40,Montbau,..,4,19,1
2025-01-01,7,Horta-Guinardó,40,Montbau,..,4,20,2
2025-01-01,7,Horta-Guinardó,40,Montbau,..,5,3,2
2025-01-01,7,Horta-Guinardó,40,Montbau,25,5,4,1
2025-01-01,7,Horta-Guinardó,40,Montbau,18,5,4,2
2025-01-01,7,Horta-Guinardó,40,Montbau,120,5,5,1
2025-01-01,7,Horta-Guinardó,40,Montbau,82,5,5,2
2025-01-01,7,Horta-Guinardó,40,Montbau,134,5,6,1
2025-01-01,7,Horta-Guinardó,40,Montbau,106,5,6,2
2025-01-01,7,Horta-Guinardó,40,Montbau,99,5,7,1
2025-01-01,7,Horta-Guinardó,40,Montbau,90,5,7,2
2025-01-01,7,Horta-Guinardó,40,Montbau,85,5,8,1
2025-01-01,7,Horta-Guinardó,40,Montbau,52,5,8,2
2025-01-01,7,Horta-Guinardó,40,Montbau,81,5,9,1
2025-01-01,7,Horta-Guinardó,40,Montbau,62,5,9,2
2025-01-01,7,Horta-Guinardó,40,Montbau,87,5,10,1
2025-01-01,7,Horta-Guinardó,40,Montbau,52,5,10,2
2025-01-01,7,Horta-Guinardó,40,Montbau,94,5,11,1
2025-01-01,7,Horta-Guinardó,40,Montbau,53,5,11,2
2025-01-01,7,Horta-Guinardó,40,Montbau,57,5,12,1
2025-01-01,7,Horta-Guinardó,40,Montbau,53,5,12,2
2025-01-01,7,Horta-Guinardó,40,Montbau,32,5,13,1
2025-01-01,7,Horta-Guinardó,40,Montbau,24,5,13,2
2025-01-01,7,Horta-Guinardó,40,Montbau,21,5,14,1
2025-01-01,7,Horta-Guinardó,40,Montbau,18,5,14,2
2025-01-01,7,Horta-Guinardó,40,Montbau,24,5,15,1
2025-01-01,7,Horta-Guinardó,40,Montbau,17,5,15,2
2025-01-01,7,Horta-Guinardó,40,Montbau,25,5,16,1
2025-01-01,7,Horta-Guinardó,40,Montbau,13,5,16,2
2025-01-01,7,Horta-Guinardó,40,Montbau,11,5,17,1
2025-01-01,7,Horta-Guinardó,40,Montbau,5,5,17,2
2025-01-01,7,Horta-Guinardó,40,Montbau,12,5,18,1
2025-01-01,7,Horta-Guinardó,40,Montbau,..,5,18,2
2025-01-01,7,Horta-Guinardó,40,Montbau,6,5,19,1
2025-01-01,7,Horta-Guinardó,40,Montbau,5,6,3,1
2025-01-01,7,Horta-Guinardó,40,Montbau,..,6,3,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,..,1,5,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,..,1,9,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,..,1,14,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,..,1,16,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,27,1,17,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,10,1,17,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,20,1,18,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,7,1,18,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,8,1,19,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,..,1,19,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,..,1,20,1
